"Search Terms Report Jun 20 2012 - Jun 7 2013 (Jun 20, 2012-Jun 7, 2013)"
Match type	Search term	Added/Excluded	Campaign	Ad group	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Conv. (1-per-click)
phrase	how to start an online forum by invite only	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	2.35	2.35	1.0	0
phrase	online forum for team	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	2.95	2.95	1.0	0
phrase	what forum software should i use	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.30	3.30	2.0	0
phrase	garage software forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.54	3.54	2.0	0
phrase	custom forum software	Added	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	3	4	75.00%	3.20	9.59	2.8	0
phrase	cheapest forum software	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	2.21	2.21	1.0	0
phrase	triples online forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	4	25.00%	3.20	3.20	1.0	0
phrase	secure private forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	2	50.00%	2.40	2.40	1.0	0
phrase	company private forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	4.61	4.61	1.0	0
phrase	online forum for depression	Excluded	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	1.98	1.98	1.0	0
phrase	easy to create forum pages	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.84	3.84	1.0	0
phrase	hermes bag online forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	2.77	2.77	1.0	0
phrase	free forum software reviews	Excluded	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	3	4	75.00%	2.89	8.66	1.5	0
phrase	microsoft forum software	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	2	50.00%	4.14	4.14	1.5	0
phrase	private forum boards	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.71	3.71	1.0	0
phrase	online forum for businesses	Added	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	1.98	1.98	2.0	1
phrase	make a free online forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	1.19	1.19	3.0	0
phrase	online forum best practices	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	3	33.33%	3.14	3.14	2.3	0
phrase	forum software reviews	Added	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	9	65	13.85%	2.93	26.35	2.1	1
phrase	bhawanipur college online forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	1.63	1.63	1.0	0
phrase	facebook forum software	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.43	3.43	1.0	0
phrase	yoku forum software	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	5.70	5.70	1.0	0
phrase	how create an online forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	2	50.00%	2.27	2.27	1.0	0
phrase	sharepoint 2010 create forum	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.31	3.31	1.0	0
phrase	user group forum software	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	5.54	5.54	2.0	0
phrase	knight online forum	Excluded	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	3	33.33%	3.14	3.14	1.0	0
phrase	open source forum template	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.26	3.26	1.0	0
phrase	forum software conferences	Excluded	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	4.67	4.67	3.0	0
phrase	free forum software easy to nistall	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.90	3.90	2.0	0
phrase	make a free online forum for psu	None	18 - SEM - Direct Response - Project Forum	1 - Ad Group - Create	1	1	100.00%	3.08	3.08	1.0	0
